frame_id,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,posture,action
88,6,738,511,1004,661,side lying,normal
88,7,615,17,945,199,side lying,normal
88,8,1114,310,1199,543,prone lying,normal
89,1,492,378,867,536,standing,normal
89,2,935,291,1167,430,prone lying,normal
89,3,934,393,1146,562,side lying,normal
89,4,904,506,1111,627,side lying,normal
89,5,1001,169,1184,253,standing,diet
89,6,738,510,1004,661,side lying,normal
89,7,615,17,945,199,side lying,normal
89,8,1114,310,1199,543,prone lying,normal
90,1,491,377,867,535,standing,normal
90,2,935,291,1167,430,prone lying,normal
90,3,934,393,1146,562,side lying,normal
90,4,904,506,1111,627,side lying,normal
90,5,1001,169,1184,253,standing,diet
90,6,738,510,1004,661,side lying,normal
90,7,615,17,945,199,side lying,normal
90,8,1114,311,1198,543,prone lying,normal
91,1,491,377,867,535,standing,normal
91,2,935,291,1167,430,prone lying,normal
91,3,934,393,1146,562,side lying,normal
91,4,904,506,1111,627,side lying,normal
91,5,1001,169,1183,253,standing,diet
91,6,738,510,1004,661,side lying,normal
91,7,615,17,945,199,side lying,normal
91,8,1114,311,1198,543,prone lying,normal
92,1,489,377,867,535,standing,normal
92,2,935,291,1167,430,prone lying,normal
92,3,934,392,1146,562,side lying,normal
92,4,904,506,1111,627,side lying,normal
92,5,1001,169,1183,253,standing,diet
92,6,738,510,1004,661,side lying,normal
92,7,615,17,945,199,side lying,normal
92,8,1114,311,1197,543,prone lying,normal
93,1,488,376,867,534,standing,normal
93,2,935,291,1167,430,prone lying,normal
93,3,934,392,1146,562,side lying,normal
93,4,904,506,1111,627,side lying,normal
93,5,1001,169,1183,253,standing,diet
93,6,738,510,1004,661,side lying,normal
93,7,615,17,945,199,side lying,normal
93,8,1114,311,1198,543,prone lying,normal
94,1,487,374,867,533,standing,normal
94,2,934,291,1168,430,prone lying,normal
94,3,935,393,1145,562,side lying,normal
94,4,905,506,1111,627,side lying,normal
94,5,1001,169,1183,253,standing,diet
94,6,738,509,1004,661,side lying,normal
94,7,615,17,945,199,side lying,normal
94,8,1114,311,1198,543,prone lying,normal
95,1,485,371,868,532,standing,normal
95,2,934,291,1168,430,prone lying,normal
95,3,935,393,1145,562,side lying,normal
95,4,904,506,1111,627,side lying,normal
95,5,1001,169,1183,253,standing,diet
95,6,737,509,1004,662,side lying,normal
95,7,615,17,945,199,side lying,normal
95,8,1114,311,1198,542,prone lying,normal
96,1,484,370,869,532,standing,normal
96,2,934,291,1168,431,prone lying,normal
96,3,935,393,1145,562,side lying,normal
96,4,904,506,1111,627,side lying,normal
96,5,1001,169,1183,253,standing,diet
96,6,737,508,1004,662,side lying,normal
96,7,615,17,945,199,side lying,normal
96,8,1114,311,1198,542,prone lying,normal
97,1,484,369,869,531,standing,normal
97,2,934,291,1168,431,prone lying,normal
97,3,935,394,1145,562,side lying,normal
97,4,904,506,1111,627,side lying,normal
97,5,1001,169,1183,253,standing,diet
97,6,738,508,1005,662,side lying,normal
97,7,615,17,945,199,side lying,normal
97,8,1114,311,1198,542,prone lying,normal
98,1,483,366,869,529,standing,normal
98,2,934,291,1168,431,prone lying,normal
98,3,935,394,1145,562,side lying,normal
98,4,904,506,1111,627,side lying,normal
98,5,1001,169,1183,253,standing,diet
98,6,739,508,1004,662,side lying,normal
98,7,615,17,945,199,side lying,normal
98,8,1114,311,1198,542,prone lying,normal
99,1,482,364,870,528,standing,normal
99,2,934,291,1168,431,prone lying,normal
99,3,935,394,1145,562,side lying,normal
99,4,904,506,1111,627,side lying,normal
99,5,1001,169,1183,253,standing,diet
99,6,739,508,1004,662,side lying,normal
99,7,615,17,945,199,side lying,normal
99,8,1114,312,1197,542,prone lying,normal
100,1,481,362,871,528,standing,normal
100,2,934,290,1168,430,prone lying,normal
100,3,934,393,1146,562,side lying,normal
100,4,904,506,1111,627,side lying,normal
100,5,1001,169,1183,253,standing,diet
100,6,739,508,1004,662,side lying,normal
100,7,615,17,945,199,side lying,normal
100,8,1114,312,1197,542,prone lying,normal
101,1,480,360,872,527,standing,normal
101,2,934,290,1168,430,prone lying,normal
101,3,934,393,1146,563,side lying,normal
101,4,904,507,1111,627,side lying,normal
101,5,1001,169,1183,253,standing,diet
101,6,739,510,1002,662,side lying,normal
101,7,615,17,945,199,side lying,normal
101,8,1114,311,1198,543,prone lying,normal
102,1,478,357,874,527,standing,normal
102,2,934,290,1168,430,prone lying,normal
102,3,935,393,1145,563,side lying,normal
102,4,904,507,1111,627,side lying,normal
102,5,1001,169,1183,253,standing,diet
102,6,740,510,1001,662,side lying,normal
102,7,615,17,945,199,side lying,normal
102,8,1114,311,1198,543,prone lying,normal
103,1,476,355,875,528,standing,normal
103,2,934,289,1168,430,prone lying,normal
103,3,935,394,1145,563,side lying,normal
103,4,904,507,1110,627,side lying,normal
103,5,1001,169,1183,253,standing,diet
103,6,741,512,999,662,side lying,normal
103,7,615,18,945,199,side lying,normal
103,8,1114,311,1198,543,prone lying,normal
104,1,475,353,877,529,standing,normal
104,2,934,289,1168,431,prone lying,normal
104,3,935,394,1145,563,side lying,normal
104,4,904,507,1110,627,side lying,normal
104,5,1001,169,1183,253,standing,diet
104,6,741,513,999,662,side lying,normal
104,7,613,16,945,199,side lying,normal
104,8,1114,310,1198,543,prone lying,normal
105,1,472,351,878,530,standing,normal
105,2,934,289,1168,431,prone lying,normal
105,3,935,395,1145,563,side lying,normal
105,4,904,507,1110,627,side lying,normal
105,5,1001,169,1183,253,standing,diet
105,6,743,515,997,662,side lying,normal
105,7,613,16,946,199,side lying,normal
105,8,1114,310,1198,543,prone lying,normal
106,1,469,350,880,533,standing,normal
106,2,934,289,1168,431,prone lying,normal
106,3,935,395,1145,562,side lying,normal
106,4,904,506,1110,627,side lying,normal
106,5,1001,169,1183,253,standing,diet
106,6,744,517,996,661,side lying,normal
106,7,612,16,946,199,side lying,normal
106,8,1114,310,1198,542,prone lying,normal
107,1,465,346,882,535,standing,normal
107,2,934,289,1168,431,prone lying,normal
107,3,935,395,1145,562,side lying,normal
107,4,904,506,1110,626,side lying,normal
107,5,1001,169,1183,253,standing,diet
107,6,744,518,995,661,side lying,normal
107,7,613,15,946,199,side lying,normal
107,8,1114,310,1198,542,prone lying,normal
108,1,463,344,882,537,standing,normal
108,2,934,289,1168,431,prone lying,normal
108,3,935,395,1145,562,side lying,normal
108,4,904,506,1110,626,side lying,normal
108,5,1001,169,1183,253,standing,diet
108,6,744,517,997,661,side lying,normal
108,7,613,15,946,199,side lying,normal
108,8,1114,310,1198,542,prone lying,normal
109,1,460,343,882,538,standing,normal
109,2,934,289,1168,431,prone lying,normal
109,3,935,395,1145,562,side lying,normal
109,4,904,506,1110,626,side lying,normal
109,5,1000,169,1183,253,standing,diet
109,6,745,518,998,661,side lying,normal
109,7,613,15,946,199,side lying,normal
109,8,1114,310,1198,542,prone lying,normal
110,1,461,342,879,538,standing,normal
110,2,934,289,1168,431,prone lying,normal
110,3,935,395,1145,562,side lying,normal
110,4,904,506,1110,626,side lying,normal
110,5,1000,169,1183,253,standing,diet
110,6,745,518,998,661,side lying,normal
110,7,613,15,946,199,side lying,normal
110,8,1114,310,1198,542,prone lying,normal
111,1,461,341,876,539,standing,normal
111,2,934,289,1168,431,prone lying,normal
111,3,935,395,1145,562,side lying,normal
111,4,904,506,1110,626,side lying,normal
111,5,1000,169,1183,253,standing,diet
111,6,745,518,998,661,side lying,normal
111,7,613,15,946,199,side lying,normal
111,8,1114,310,1198,542,prone lying,normal
112,1,460,341,873,539,standing,normal
112,2,934,289,1168,431,prone lying,normal
112,3,935,395,1145,562,side lying,normal
112,4,904,506,1110,626,side lying,normal
112,5,1000,169,1183,253,standing,diet
112,6,745,519,998,661,side lying,normal
112,7,613,15,946,199,side lying,normal
112,8,1114,310,1198,542,prone lying,normal
113,1,460,341,871,541,standing,normal
113,2,934,289,1168,431,prone lying,normal
113,3,935,395,1145,562,side lying,normal
113,4,904,507,1110,626,side lying,normal
113,5,1000,169,1183,253,standing,diet
113,6,745,519,998,661,side lying,normal
113,7,613,15,946,199,side lying,normal
113,8,1114,310,1198,542,prone lying,normal
114,1,461,342,866,542,standing,normal
114,2,934,289,1168,431,prone lying,normal
114,3,935,395,1145,562,side lying,normal
114,4,904,507,1110,626,side lying,normal
114,5,1000,169,1183,253,standing,diet
114,6,744,519,999,661,side lying,normal
114,7,613,15,945,199,side lying,normal
114,8,1114,310,1198,542,prone lying,normal
115,1,459,343,863,543,standing,normal
115,2,934,289,1168,431,prone lying,normal
115,3,935,395,1145,562,side lying,normal
115,4,904,507,1110,626,side lying,normal
115,5,1000,169,1183,253,standing,diet
115,6,744,518,1000,661,side lying,normal
115,7,613,15,946,199,side lying,normal
115,8,1114,310,1198,542,prone lying,normal
116,1,457,342,860,544,standing,normal
116,2,935,290,1167,431,prone lying,normal
116,3,935,395,1145,562,side lying,normal
116,4,904,508,1109,626,side lying,normal
116,5,1000,169,1183,253,standing,diet
116,6,744,518,999,661,side lying,normal
116,7,613,15,945,199,side lying,normal
116,8,1114,310,1198,542,prone lying,normal
117,1,455,341,858,545,standing,normal
117,2,935,290,1167,431,prone lying,normal
117,3,935,395,1145,562,side lying,normal
117,4,904,508,1109,626,side lying,normal
117,5,1000,169,1183,253,standing,diet
117,6,744,519,999,661,side lying,normal
117,7,613,15,945,199,side lying,normal
117,8,1114,310,1198,542,prone lying,normal
118,1,453,340,855,546,standing,normal
118,2,935,290,1167,431,prone lying,normal
118,3,935,395,1145,562,side lying,normal
118,4,904,508,1109,626,side lying,normal
118,5,1001,170,1182,253,standing,diet
118,6,743,519,1000,661,side lying,normal
118,7,613,15,945,199,side lying,normal
118,8,1114,310,1198,542,prone lying,normal
119,1,452,340,853,547,standing,normal
119,2,935,291,1167,431,prone lying,normal
119,3,935,395,1145,562,side lying,normal
119,4,904,508,1109,626,side lying,normal
119,5,1001,170,1182,253,standing,diet
119,6,743,519,1000,661,side lying,normal
119,7,613,15,945,199,side lying,normal
119,8,1114,310,1198,542,prone lying,normal
120,1,451,340,850,548,standing,normal
120,2,934,291,1167,431,prone lying,normal
120,3,935,395,1145,562,side lying,normal
120,4,904,508,1110,626,side lying,normal
120,5,1001,171,1182,253,standing,diet
120,6,743,519,1000,661,side lying,normal
120,7,613,15,945,199,side lying,normal
120,8,1114,310,1198,542,prone lying,normal
121,1,452,341,847,549,standing,normal
121,2,934,291,1167,431,prone lying,normal
121,3,935,395,1145,562,side lying,normal
121,4,904,508,1110,626,side lying,normal
121,5,1001,171,1182,253,standing,diet
121,6,743,519,1000,661,side lying,normal
121,7,613,15,945,199,side lying,normal
121,8,1114,310,1198,542,prone lying,normal
122,1,452,341,844,549,standing,normal
122,2,935,291,1167,431,prone lying,normal
122,3,935,395,1145,562,side lying,normal
122,4,904,508,1110,626,side lying,normal
122,5,1001,171,1182,253,standing,diet
122,6,743,519,1000,661,side lying,normal
122,7,613,15,945,199,side lying,normal
122,8,1114,310,1198,542,prone lying,normal
123,1,453,342,840,548,standing,normal
123,2,935,291,1167,431,prone lying,normal
123,3,935,395,1145,562,side lying,normal
123,4,904,508,1110,626,side lying,normal
123,5,1001,171,1182,253,standing,diet
123,6,743,519,1000,661,side lying,normal
123,7,613,15,945,199,side lying,normal
123,8,1114,310,1198,542,prone lying,normal
124,1,454,343,837,548,standing,normal
124,2,935,291,1167,431,prone lying,normal
124,3,935,395,1145,562,side lying,normal
124,4,904,508,1110,626,side lying,normal
124,5,1001,171,1182,253,standing,diet
124,6,741,517,1002,661,side lying,normal
124,7,613,15,945,199,side lying,normal
124,8,1114,310,1198,542,prone lying,normal
125,1,454,343,832,546,standing,normal
125,2,935,291,1167,431,prone lying,normal
125,3,935,395,1145,562,side lying,normal
125,4,904,508,1110,626,side lying,normal
125,5,1001,171,1182,253,standing,diet
125,6,738,514,1003,661,side lying,normal
125,7,614,15,945,199,side lying,normal
125,8,1114,310,1198,543,prone lying,normal
126,1,453,341,829,544,standing,normal
126,2,935,291,1167,431,prone lying,normal
126,3,935,395,1145,562,side lying,normal
126,4,904,508,1110,626,side lying,normal
126,5,1001,171,1183,253,standing,diet
126,6,735,511,1006,662,side lying,normal
126,7,614,15,945,199,side lying,normal
126,8,1114,310,1198,543,prone lying,normal
127,1,452,340,824,542,standing,normal
127,2,935,291,1167,431,prone lying,normal
127,3,935,395,1145,562,side lying,normal
127,4,903,508,1110,626,side lying,normal
127,5,1001,171,1183,253,standing,diet
127,6,735,510,1005,662,side lying,normal
127,7,613,15,945,199,side lying,normal
127,8,1114,310,1198,544,prone lying,normal
128,1,450,339,822,541,standing,normal
128,2,935,291,1167,431,prone lying,normal
128,3,935,395,1145,562,side lying,normal
128,4,903,508,1110,626,side lying,normal
128,5,1001,171,1183,253,standing,diet
128,6,735,509,1005,662,side lying,normal
128,7,613,15,945,199,side lying,normal
128,8,1114,310,1198,544,prone lying,normal
129,1,449,338,820,540,standing,normal
129,2,935,291,1167,431,prone lying,normal
129,3,935,395,1145,562,side lying,normal
129,4,903,508,1110,626,side lying,normal
129,5,1001,171,1183,253,standing,diet
129,6,735,509,1005,662,side lying,normal
129,7,613,15,945,199,side lying,normal
129,8,1114,310,1198,544,prone lying,normal
130,1,448,338,818,540,standing,normal
130,2,935,291,1167,431,prone lying,normal
130,3,935,395,1145,562,side lying,normal
130,4,903,508,1110,626,side lying,normal
130,5,1001,171,1183,253,standing,diet
130,6,735,508,1005,662,side lying,normal
130,7,614,15,945,199,side lying,normal
130,8,1114,310,1198,544,prone lying,normal
131,1,448,338,816,539,standing,normal
131,2,934,291,1168,431,prone lying,normal
131,3,935,395,1145,562,side lying,normal
131,4,903,508,1110,626,side lying,normal
131,5,1001,171,1183,253,standing,diet
131,6,735,508,1006,662,side lying,normal
131,7,614,15,945,199,side lying,normal
131,8,1114,310,1198,544,prone lying,normal
132,1,448,338,813,538,standing,normal
132,2,934,291,1168,431,prone lying,normal
132,3,935,395,1145,562,side lying,normal
132,4,903,508,1110,626,side lying,normal
132,5,1001,171,1183,253,standing,diet
132,6,735,507,1007,662,side lying,normal
132,7,614,15,946,199,side lying,normal
132,8,1114,310,1198,544,prone lying,normal
133,1,447,338,810,537,standing,normal
133,2,934,291,1168,432,prone lying,normal
133,3,935,395,1145,562,side lying,normal
133,4,903,508,1110,626,side lying,normal
133,5,1001,171,1183,253,standing,diet
133,6,735,506,1007,662,side lying,normal
133,7,614,15,946,199,side lying,normal
133,8,1114,310,1198,544,prone lying,normal
134,1,446,338,808,536,standing,normal
134,2,935,291,1167,431,prone lying,normal
134,3,935,395,1145,562,side lying,normal
134,4,903,507,1110,626,side lying,normal
134,5,1001,171,1183,253,standing,diet
134,6,735,506,1006,663,side lying,normal
134,7,614,15,946,199,side lying,normal
134,8,1114,310,1198,544,prone lying,normal
135,1,445,337,807,535,standing,normal
135,2,934,291,1168,431,prone lying,normal
135,3,935,395,1145,562,side lying,normal
135,4,903,507,1110,626,side lying,normal
135,5,1001,171,1183,253,standing,diet
135,6,737,507,1005,662,side lying,normal
135,7,614,15,946,199,side lying,normal
135,8,1114,310,1198,544,prone lying,normal
136,1,443,335,807,534,standing,normal
136,2,935,291,1167,431,prone lying,normal
136,3,934,395,1145,562,side lying,normal
136,4,903,507,1110,626,side lying,normal
136,5,1001,171,1183,253,standing,diet
136,6,738,508,1003,662,side lying,normal
136,7,614,15,945,198,side lying,normal
136,8,1114,310,1198,544,prone lying,normal
137,1,442,334,806,532,standing,normal
137,2,935,291,1167,431,prone lying,normal
137,3,934,395,1145,562,side lying,normal
137,4,903,507,1111,626,side lying,normal
137,5,1001,171,1183,253,standing,diet
137,6,739,509,1002,662,side lying,normal
137,7,614,15,945,198,side lying,normal
137,8,1114,310,1198,544,prone lying,normal
138,1,440,333,805,531,standing,normal
138,2,935,291,1167,431,prone lying,normal
138,3,934,395,1145,562,side lying,normal
138,4,903,507,1110,626,side lying,normal
138,5,1001,171,1183,253,standing,diet
138,6,739,509,1002,662,side lying,normal
138,7,614,15,945,197,side lying,normal
138,8,1115,310,1197,543,prone lying,normal
139,1,440,332,804,531,standing,normal
139,2,934,291,1168,431,prone lying,normal
139,3,934,395,1145,562,side lying,normal
139,4,903,507,1110,626,side lying,normal
139,5,1001,171,1183,253,standing,diet
139,6,739,509,1002,661,side lying,normal
139,7,614,15,945,197,side lying,normal
139,8,1115,310,1197,543,prone lying,normal
140,1,438,332,804,530,standing,normal
140,2,934,291,1168,431,prone lying,normal
140,3,934,395,1145,562,side lying,normal
140,4,903,507,1110,626,side lying,normal
140,5,1001,171,1183,253,standing,diet
140,6,739,509,1002,661,side lying,normal
140,7,614,15,945,197,side lying,normal
140,8,1115,310,1197,543,prone lying,normal
141,1,438,331,804,529,standing,normal
141,2,934,291,1168,431,prone lying,normal
141,3,934,395,1145,562,side lying,normal
141,4,903,507,1110,626,side lying,normal
141,5,1001,171,1183,253,standing,diet
141,6,739,508,1002,661,side lying,normal
141,7,614,15,945,197,side lying,normal
141,8,1115,310,1197,542,prone lying,normal
142,1,435,329,804,529,standing,normal
142,2,934,291,1168,432,prone lying,normal
142,3,934,395,1145,562,side lying,normal
142,4,902,507,1110,626,side lying,normal
142,5,1001,171,1183,253,standing,diet
142,6,739,508,1002,661,side lying,normal
142,7,613,15,946,198,side lying,normal
142,8,1115,311,1197,542,prone lying,normal
143,1,433,328,804,529,standing,normal
143,2,934,291,1168,432,prone lying,normal
143,3,934,395,1145,562,side lying,normal
143,4,902,507,1110,626,side lying,normal
143,5,1001,171,1183,253,standing,diet
143,6,739,508,1002,661,side lying,normal
143,7,613,15,946,198,side lying,normal
143,8,1115,311,1197,542,prone lying,normal
144,1,432,327,803,529,standing,normal
144,2,934,291,1168,432,prone lying,normal
144,3,934,395,1145,562,side lying,normal
144,4,902,507,1110,626,side lying,normal
144,5,1001,171,1183,253,standing,diet
144,6,739,507,1002,661,side lying,normal
144,7,613,15,946,198,side lying,normal
144,8,1115,311,1197,542,prone lying,normal
